TransactionID,Date,AccountID,DeptID,CustomerID,ProductID,Amount,Quantity,Currency,Type,InvoiceID
58,2025-02-09,200,3,,1.0,-3074.37,,CAD,Expense,
59,2023-01-19,100,1,11.0,2.0,4810.33,24.0,CAD,Revenue,INV-230119-59
60,2023-01-19,200,3,,2.0,-2717.66,,CAD,Expense,
61,2023-08-22,110,4,3.0,5.0,5562.49,11.0,CAD,Revenue,INV-230822-61
62,2023-08-22,200,3,,5.0,-1391.85,,CAD,Expense,
63,2024-04-11,110,4,2.0,5.0,18175.66,17.0,CAD,Revenue,INV-240411-63
64,2024-04-11,200,3,,5.0,-6054.48,,CAD,Expense,
65,2025-10-31,110,4,2.0,3.0,3144.16,7.0,CAD,Revenue,INV-251031-65
66,2025-10-31,200,3,,3.0,-878.44,,CAD,Expense,
67,2024-09-05,110,2,13.0,3.0,31647.59,27.0,CAD,Revenue,INV-240905-67
68,2024-09-05,200,3,,3.0,-9031.82,,CAD,Expense,
69,2024-06-26,100,1,14.0,1.0,5312.94,22.0,USD,Revenue,INV-240626-69
70,2024-06-26,200,3,,1.0,-2991.29,,USD,Expense,
71,2024-06-26,210,2,,,-2313.45,,USD,Expense,
72,2023-08-21,100,1,7.0,1.0,9070.08,39.0,EUR,Revenue,INV-230821-72
73,2023-08-21,200,3,,1.0,-4231.62,,EUR,Expense,
74,2024-04-19,110,6,4.0,5.0,3758.02,9.0,CAD,Revenue,INV-240419-74
75,2024-04-19,200,3,,5.0,-1013.87,,CAD,Expense,
76,2023-07-05,100,6,3.0,1.0,6002.28,34.0,CAD,Revenue,INV-230705-76
77,2023-07-05,200,3,,1.0,-3524.33,,CAD,Expense,
78,2023-09-26,110,4,16.0,3.0,12322.46,22.0,USD,Revenue,INV-230926-78
79,2023-09-26,200,3,,3.0,-3898.98,,USD,Expense,
80,2024-09-03,110,2,20.0,5.0,25601.78,37.0,CAD,Revenue,INV-240903-80
81,2024-09-03,200,3,,5.0,-6923.94,,CAD,Expense,
82,2025-06-13,100,4,10.0,4.0,1486.97,40.0,CAD,Revenue,INV-250613-82
83,2025-06-13,200,3,,4.0,-400.5,,CAD,Expense,
84,2024-08-01,100,6,5.0,4.0,1613.93,28.0,EUR,Revenue,INV-240801-84
85,2024-08-01,200,3,,4.0,-519.29,,EUR,Expense,
86,2024-10-12,110,3,15.0,5.0,29389.95,38.0,EUR,Revenue,INV-241012-86
87,2024-10-12,200,3,,5.0,-10142.91,,EUR,Expense,
88,2025-01-31,100,2,1.0,2.0,7892.06,36.0,CAD,Revenue,INV-250131-88
89,2025-01-31,200,3,,2.0,-3349.06,,CAD,Expense,
90,2024-05-29,110,3,20.0,3.0,12843.34,26.0,CAD,Revenue,INV-240529-90
91,2024-05-29,200,3,,3.0,-4359.78,,CAD,Expense,
92,2024-05-29,110,5,9.0,5.0,8739.35,15.0,CAD,Revenue,INV-240529-92
93,2024-05-29,200,3,,5.0,-2842.1,,CAD,Expense,
94,2023-10-04,100,3,3.0,2.0,617.22,7.0,CAD,Revenue,INV-231004-94
95,2023-10-04,200,3,,2.0,-364.55,,CAD,Expense,
96,2025-01-24,110,5,16.0,3.0,14462.78,21.0,USD,Revenue,INV-250124-96
97,2025-01-24,200,3,,3.0,-4892.3,,USD,Expense,
98,2024-08-24,110,3,12.0,3.0,28887.56,28.0,CAD,Revenue,INV-240824-98
99,2024-08-24,200,3,,3.0,-8990.14,,CAD,Expense,
100,2025-03-27,110,2,18.0,5.0,1477.56,4.0,CAD,Revenue,INV-250327-100
101,2025-03-27,200,3,,5.0,-428.43,,CAD,Expense,
102,2024-01-07,100,2,12.0,1.0,1989.86,17.0,CAD,Revenue,INV-240107-102
103,2024-01-07,200,3,,1.0,-948.43,,CAD,Expense,
104,2025-04-16,110,4,16.0,5.0,6421.78,21.0,CAD,Revenue,INV-250416-104
105,2025-04-16,200,3,,5.0,-2116.58,,CAD,Expense,
106,2023-04-02,100,6,2.0,1.0,3458.34,41.0,USD,Revenue,INV-230402-106
107,2023-04-02,200,3,,1.0,-1527.08,,USD,Expense,
108,2024-06-05,110,1,15.0,5.0,2468.27,3.0,USD,Revenue,INV-240605-108
109,2024-06-05,200,3,,5.0,-625.58,,USD,Expense,
110,2023-11-14,110,5,6.0,3.0,15372.57,18.0,CAD,Revenue,INV-231114-110
111,2023-11-14,200,3,,3.0,-4974.36,,CAD,Expense,
112,2023-08-03,100,4,19.0,2.0,6739.92,27.0,CAD,Revenue,INV-230803-112
113,2023-08-03,200,3,,2.0,-3704.23,,CAD,Expense,
114,2024-02-25,110,4,18.0,5.0,15429.5,47.0,CAD,Revenue,INV-240225-114
115,2024-02-25,200,3,,5.0,-5312.44,,CAD,Expense,
116,2023-03-31,110,5,11.0,5.0,24446.83,27.0,CAD,Revenue,INV-230331-116
117,2023-03-31,200,3,,5.0,-6723.01,,CAD,Expense,
118,2025-10-27,100,2,9.0,1.0,3741.47,21.0,USD,Revenue,INV-251027-118
119,2025-10-27,200,3,,1.0,-1641.71,,USD,Expense,
120,2023-06-09,110,6,4.0,5.0,2651.09,3.0,CAD,Revenue,INV-230609-120
121,2023-06-09,200,3,,5.0,-676.61,,CAD,Expense,
122,2023-04-27,100,6,7.0,2.0,1063.16,12.0,USD,Revenue,INV-230427-122
123,2023-04-27,200,3,,2.0,-623.12,,USD,Expense,
124,2023-04-27,210,2,,,-1957.91,,USD,Expense,
125,2024-09-04,100,6,19.0,1.0,2338.64,14.0,USD,Revenue,INV-240904-125
126,2024-09-04,200,3,,1.0,-1091.59,,USD,Expense,
127,2025-10-17,110,3,10.0,3.0,11506.76,31.0,CAD,Revenue,INV-251017-127
128,2025-10-17,200,3,,3.0,-3416.94,,CAD,Expense,
129,2024-03-08,100,3,10.0,2.0,6832.95,41.0,CAD,Revenue,INV-240308-129
130,2024-03-08,200,3,,2.0,-3819.66,,CAD,Expense,
131,2023-09-16,110,2,1.0,5.0,32591.37,30.0,CAD,Revenue,INV-230916-131
132,2023-09-16,200,3,,5.0,-9439.15,,CAD,Expense,
133,2023-10-21,100,6,6.0,4.0,305.47,11.0,CAD,Revenue,INV-231021-133
134,2023-10-21,200,3,,4.0,-79.52,,CAD,Expense,
135,2024-06-07,110,5,20.0,5.0,27007.86,47.0,EUR,Revenue,INV-240607-135
136,2024-06-07,200,3,,5.0,-9033.34,,EUR,Expense,
137,2023-09-27,110,4,17.0,5.0,1059.93,2.0,CAD,Revenue,INV-230927-137
138,2023-09-27,200,3,,5.0,-278.95,,CAD,Expense,
139,2025-09-08,110,6,8.0,3.0,7548.66,22.0,CAD,Revenue,INV-250908-139
140,2025-09-08,200,3,,3.0,-2151.94,,CAD,Expense,
141,2023-06-05,100,4,2.0,2.0,8224.53,33.0,CAD,Revenue,INV-230605-141
142,2023-06-05,200,3,,2.0,-4332.18,,CAD,Expense,
143,2023-06-05,210,2,,,-2613.73,,CAD,Expense,
144,2025-10-25,100,3,19.0,1.0,2692.31,19.0,CAD,Revenue,INV-251025-144
145,2025-10-25,200,3,,1.0,-1284.74,,CAD,Expense,
146,2024-07-01,110,3,5.0,5.0,31060.99,29.0,CAD,Revenue,INV-240701-146
147,2024-07-01,200,3,,5.0,-8419.15,,CAD,Expense,
148,2023-10-02,100,6,1.0,4.0,1122.04,23.0,CAD,Revenue,INV-231002-148
149,2023-10-02,200,3,,4.0,-334.04,,CAD,Expense,
150,2023-12-27,110,1,6.0,5.0,16799.95,39.0,CAD,Revenue,INV-231227-150
151,2023-12-27,200,3,,5.0,-5470.85,,CAD,Expense,
152,2024-07-21,110,6,19.0,5.0,7455.97,7.0,CAD,Revenue,INV-240721-152
153,2024-07-21,200,3,,5.0,-2230.48,,CAD,Expense,
154,2023-03-03,100,4,15.0,4.0,415.69,15.0,CAD,Revenue,INV-230303-154
155,2023-03-03,200,3,,4.0,-113.63,,CAD,Expense,
156,2025-02-04,100,1,1.0,2.0,6502.75,31.0,CAD,Revenue,INV-250204-156
157,2025-02-04,200,3,,2.0,-3682.68,,CAD,Expense,
158,2023-06-27,100,1,15.0,4.0,27.68,1.0,CAD,Revenue,INV-230627-158
159,2023-06-27,200,3,,4.0,-7.35,,CAD,Expense,
160,2023-09-29,100,2,15.0,1.0,6484.86,41.0,CAD,Revenue,INV-230929-160
161,2023-09-29,200,3,,1.0,-2918.17,,CAD,Expense,
162,2025-01-21,100,2,15.0,4.0,769.0,31.0,EUR,Revenue,INV-250121-162
163,2025-01-21,200,3,,4.0,-198.54,,EUR,Expense,
164,2025-10-02,110,4,20.0,5.0,1536.96,4.0,CAD,Revenue,INV-251002-164
165,2025-10-02,200,3,,5.0,-412.28,,CAD,Expense,
166,2025-10-02,210,2,,,-2601.26,,CAD,Expense,
167,2025-07-27,110,6,4.0,5.0,7926.05,24.0,CAD,Revenue,INV-250727-167
168,2025-07-27,200,3,,5.0,-2518.95,,CAD,Expense,
169,2023-12-31,100,4,8.0,2.0,3156.32,31.0,CAD,Revenue,INV-231231-169
170,2023-12-31,200,3,,2.0,-1770.31,,CAD,Expense,
171,2025-06-30,100,4,10.0,4.0,1496.15,45.0,CAD,Revenue,INV-250630-171
172,2025-06-30,200,3,,4.0,-412.57,,CAD,Expense,
173,2024-02-28,100,6,20.0,2.0,659.42,8.0,CAD,Revenue,INV-240228-173
174,2024-02-28,200,3,,2.0,-312.04,,CAD,Expense,
175,2023-04-07,110,2,2.0,5.0,5980.27,9.0,CAD,Revenue,INV-230407-175
176,2023-04-07,200,3,,5.0,-1638.48,,CAD,Expense,
177,2025-07-28,100,2,3.0,4.0,1437.42,42.0,CAD,Revenue,INV-250728-177
178,2025-07-28,200,3,,4.0,-372.82,,CAD,Expense,
179,2025-04-25,100,6,1.0,1.0,5676.62,32.0,USD,Revenue,INV-250425-179
180,2025-04-25,200,3,,1.0,-3309.03,,USD,Expense,
181,2025-08-29,110,3,2.0,3.0,15749.11,14.0,CAD,Revenue,INV-250829-181
182,2025-08-29,200,3,,3.0,-4775.51,,CAD,Expense,
183,2025-08-29,210,2,,,-2512.36,,CAD,Expense,
184,2024-03-07,100,6,8.0,2.0,5272.02,30.0,EUR,Revenue,INV-240307-184
185,2024-03-07,200,3,,2.0,-3012.34,,EUR,Expense,
186,2024-05-05,100,1,5.0,4.0,1373.5,47.0,CAD,Revenue,INV-240505-186
187,2024-05-05,200,3,,4.0,-372.47,,CAD,Expense,
188,2023-08-06,110,1,20.0,3.0,18571.54,36.0,CAD,Revenue,INV-230806-188
189,2023-08-06,200,3,,3.0,-5255.22,,CAD,Expense,
190,2023-10-30,110,4,20.0,3.0,20468.09,21.0,USD,Revenue,INV-231030-190
191,2023-10-30,200,3,,3.0,-5928.39,,USD,Expense,
192,2023-10-13,100,1,5.0,4.0,1236.86,36.0,CAD,Revenue,INV-231013-192
193,2023-10-13,200,3,,4.0,-348.66,,CAD,Expense,
194,2024-03-08,100,5,5.0,4.0,994.24,37.0,USD,Revenue,INV-240308-194
195,2024-03-08,200,3,,4.0,-275.11,,USD,Expense,
196,2025-05-17,100,6,10.0,2.0,1056.97,12.0,CAD,Revenue,INV-250517-196
197,2025-05-17,200,3,,2.0,-434.47,,CAD,Expense,
198,2025-05-16,100,5,20.0,1.0,3256.18,19.0,CAD,Revenue,INV-250516-198
199,2025-05-16,200,3,,1.0,-1634.7,,CAD,Expense,
200,2025-02-04,100,2,4.0,1.0,4004.56,26.0,CAD,Revenue,INV-250204-200
201,2025-02-04,200,3,,1.0,-2212.15,,CAD,Expense,
202,2025-02-04,210,2,,,-2090.56,,CAD,Expense,
203,2023-12-29,100,2,17.0,1.0,2132.78,13.0,CAD,Revenue,INV-231229-203
204,2023-12-29,200,3,,1.0,-1247.35,,CAD,Expense,
205,2025-02-16,110,4,13.0,3.0,4147.42,7.0,CAD,Revenue,INV-250216-205
206,2025-02-16,200,3,,3.0,-1447.46,,CAD,Expense,
207,2024-09-23,100,1,13.0,2.0,491.04,3.0,EUR,Revenue,INV-240923-207
208,2024-09-23,200,3,,2.0,-291.99,,EUR,Expense,
209,2025-01-18,110,5,14.0,5.0,19089.26,31.0,CAD,Revenue,INV-250118-209
210,2025-01-18,200,3,,5.0,-6514.25,,CAD,Expense,
211,2023-05-03,100,5,10.0,1.0,4258.78,34.0,CAD,Revenue,INV-230503-211
212,2023-05-03,200,3,,1.0,-1845.59,,CAD,Expense,
213,2025-04-19,110,1,6.0,5.0,12450.69,15.0,USD,Revenue,INV-250419-213
214,2025-04-19,200,3,,5.0,-3405.74,,USD,Expense,
1,2023-06-23,100,1,7.0,2.0,9675.77,48.0,CAD,Revenue,INV-230623-1
2,2023-06-23,200,3,,2.0,-5595.12,,CAD,Expense,
3,2025-05-24,100,1,2.0,1.0,3474.19,32.0,CAD,Revenue,INV-250524-3
4,2025-05-24,200,3,,1.0,-1959.23,,CAD,Expense,
5,2025-04-26,100,6,3.0,4.0,969.83,43.0,EUR,Revenue,INV-250426-5
6,2025-04-26,200,3,,4.0,-312.9,,EUR,Expense,
7,2023-12-03,100,5,17.0,1.0,3518.46,25.0,USD,Revenue,INV-231203-7
8,2023-12-03,200,3,,1.0,-1796.64,,USD,Expense,
9,2025-09-02,110,3,2.0,3.0,47479.34,41.0,CAD,Revenue,INV-250902-9
10,2025-09-02,200,3,,3.0,-16004.7,,CAD,Expense,
11,2023-10-08,110,2,12.0,3.0,13129.52,15.0,CAD,Revenue,INV-231008-11
12,2023-10-08,200,3,,3.0,-4353.08,,CAD,Expense,
13,2024-03-06,100,2,8.0,1.0,3927.66,18.0,CAD,Revenue,INV-240306-13
14,2024-03-06,200,3,,1.0,-2267.86,,CAD,Expense,
15,2025-08-27,100,3,8.0,2.0,3945.34,44.0,CAD,Revenue,INV-250827-15
16,2025-08-27,200,3,,2.0,-2366.95,,CAD,Expense,
17,2025-11-06,100,4,4.0,2.0,4714.14,47.0,CAD,Revenue,INV-251106-17
18,2025-11-06,200,3,,2.0,-2497.64,,CAD,Expense,
19,2023-03-06,110,6,3.0,5.0,22873.11,34.0,CAD,Revenue,INV-230306-19
20,2023-03-06,200,3,,5.0,-7030.65,,CAD,Expense,
21,2023-02-19,100,6,7.0,4.0,1156.78,26.0,CAD,Revenue,INV-230219-21
22,2023-02-19,200,3,,4.0,-326.56,,CAD,Expense,
23,2023-07-14,110,1,3.0,5.0,17441.42,15.0,USD,Revenue,INV-230714-23
24,2023-07-14,200,3,,5.0,-4928.4,,USD,Expense,
25,2024-12-14,100,5,4.0,2.0,11061.38,45.0,CAD,Revenue,INV-241214-25
26,2024-12-14,200,3,,2.0,-5008.44,,CAD,Expense,
27,2024-01-03,110,1,7.0,3.0,20095.92,21.0,USD,Revenue,INV-240103-27
28,2024-01-03,200,3,,3.0,-5294.01,,USD,Expense,
29,2024-08-28,100,5,3.0,2.0,7056.39,47.0,CAD,Revenue,INV-240828-29
30,2024-08-28,200,3,,2.0,-3867.28,,CAD,Expense,
31,2023-08-02,100,4,20.0,2.0,6373.83,26.0,USD,Revenue,INV-230802-31
32,2023-08-02,200,3,,2.0,-2822.8,,USD,Expense,
33,2025-01-25,110,3,1.0,3.0,2908.14,4.0,CAD,Revenue,INV-250125-33
34,2025-01-25,200,3,,3.0,-909.37,,CAD,Expense,
35,2023-01-22,110,2,20.0,5.0,3837.0,4.0,CAD,Revenue,INV-230122-35
36,2023-01-22,200,3,,5.0,-1149.42,,CAD,Expense,
37,2023-11-04,110,4,12.0,5.0,1241.86,3.0,CAD,Revenue,INV-231104-37
38,2023-11-04,200,3,,5.0,-318.91,,CAD,Expense,
39,2023-10-08,110,1,6.0,5.0,10782.69,16.0,CAD,Revenue,INV-231008-39
40,2023-10-08,200,3,,5.0,-2905.29,,CAD,Expense,
41,2023-10-08,210,2,,,-3854.22,,CAD,Expense,
42,2023-06-23,100,1,16.0,2.0,1953.36,8.0,CAD,Revenue,INV-230623-42
43,2023-06-23,200,3,,2.0,-995.64,,CAD,Expense,
44,2025-08-05,110,5,4.0,3.0,11884.31,29.0,CAD,Revenue,INV-250805-44
45,2025-08-05,200,3,,3.0,-2994.16,,CAD,Expense,
46,2024-07-09,100,5,10.0,4.0,1092.61,35.0,CAD,Revenue,INV-240709-46
47,2024-07-09,200,3,,4.0,-365.37,,CAD,Expense,
48,2023-12-31,100,5,1.0,4.0,528.72,16.0,CAD,Revenue,INV-231231-48
49,2023-12-31,200,3,,4.0,-171.07,,CAD,Expense,
50,2023-01-04,100,3,4.0,1.0,1661.54,17.0,CAD,Revenue,INV-230104-50
51,2023-01-04,200,3,,1.0,-829.8,,CAD,Expense,
52,2023-02-20,110,4,8.0,5.0,36973.31,41.0,CAD,Revenue,INV-230220-52
53,2023-02-20,200,3,,5.0,-10287.4,,CAD,Expense,
54,2025-07-18,110,1,13.0,3.0,37572.43,38.0,CAD,Revenue,INV-250718-54
55,2025-07-18,200,3,,3.0,-11835.35,,CAD,Expense,
56,2024-09-12,100,2,10.0,4.0,1473.27,41.0,CAD,Revenue,INV-240912-56
57,2024-09-12,200,3,,4.0,-461.31,,CAD,Expense,
58,2024-12-31,110,2,17.0,5.0,513.77,1.0,CAD,Revenue,INV-241231-58
59,2024-12-31,200,3,,5.0,-155.14,,CAD,Expense,
60,2023-03-30,110,6,10.0,5.0,31170.57,47.0,CAD,Revenue,INV-230330-60
61,2023-03-30,200,3,,5.0,-8296.46,,CAD,Expense,
62,2025-02-28,100,1,14.0,2.0,3069.61,37.0,USD,Revenue,INV-250228-62
63,2025-02-28,200,3,,2.0,-1551.9,,USD,Expense,
64,2023-03-14,100,4,19.0,1.0,1698.83,7.0,CAD,Revenue,INV-230314-64
65,2023-03-14,200,3,,1.0,-878.81,,CAD,Expense,
66,2023-07-24,100,6,17.0,4.0,588.85,13.0,CAD,Revenue,INV-230724-66
67,2023-07-24,200,3,,4.0,-165.77,,CAD,Expense,
68,2023-07-24,210,2,,,-1506.57,,CAD,Expense,
69,2025-12-20,100,1,12.0,4.0,1569.24,40.0,USD,Revenue,INV-251220-69
70,2025-12-20,200,3,,4.0,-429.1,,USD,Expense,
71,2024-03-14,110,2,19.0,5.0,29294.36,37.0,CAD,Revenue,INV-240314-71
72,2024-03-14,200,3,,5.0,-9904.93,,CAD,Expense,
73,2023-11-26,110,2,7.0,3.0,8621.31,12.0,USD,Revenue,INV-231126-73
74,2023-11-26,200,3,,3.0,-2169.3,,USD,Expense,
75,2023-11-26,210,2,,,-1749.37,,USD,Expense,
76,2023-10-25,110,1,18.0,5.0,25946.6,34.0,CAD,Revenue,INV-231025-76
77,2023-10-25,200,3,,5.0,-7608.66,,CAD,Expense,
78,2025-04-29,100,2,18.0,1.0,9682.24,41.0,CAD,Revenue,INV-250429-78
79,2025-04-29,200,3,,1.0,-4242.31,,CAD,Expense,
80,2024-08-15,100,6,11.0,4.0,1013.9,49.0,CAD,Revenue,INV-240815-80
81,2024-08-15,200,3,,4.0,-260.41,,CAD,Expense,
82,2024-07-15,100,6,6.0,4.0,1054.22,42.0,CAD,Revenue,INV-240715-82
83,2024-07-15,200,3,,4.0,-315.74,,CAD,Expense,
84,2023-04-13,100,2,4.0,2.0,192.29,2.0,CAD,Revenue,INV-230413-84
85,2023-04-13,200,3,,2.0,-100.42,,CAD,Expense,
86,2025-04-03,110,3,7.0,5.0,29862.81,31.0,CAD,Revenue,INV-250403-86
87,2025-04-03,200,3,,5.0,-10072.34,,CAD,Expense,
88,2025-04-03,210,2,,,-3259.14,,CAD,Expense,
89,2024-09-06,110,3,10.0,3.0,27067.89,36.0,CAD,Revenue,INV-240906-89
90,2024-09-06,200,3,,3.0,-9446.17,,CAD,Expense,
91,2024-02-12,110,2,8.0,3.0,11024.0,25.0,CAD,Revenue,INV-240212-91
92,2024-02-12,200,3,,3.0,-2829.07,,CAD,Expense,
93,2025-08-23,110,3,10.0,3.0,18203.33,23.0,USD,Revenue,INV-250823-93
94,2025-08-23,200,3,,3.0,-4917.19,,USD,Expense,
95,2023-05-25,110,5,14.0,3.0,47756.32,45.0,CAD,Revenue,INV-230525-95
96,2023-05-25,200,3,,3.0,-12037.07,,CAD,Expense,
97,2023-02-09,100,6,9.0,2.0,3610.74,17.0,USD,Revenue,INV-230209-97
98,2023-02-09,200,3,,2.0,-1750.56,,USD,Expense,
99,2023-02-09,210,2,,,-2953.21,,USD,Expense,
100,2025-06-09,100,4,4.0,1.0,3218.93,13.0,CAD,Revenue,INV-250609-100
101,2025-06-09,200,3,,1.0,-1395.89,,CAD,Expense,
102,2024-08-17,100,3,18.0,4.0,1056.37,44.0,EUR,Revenue,INV-240817-102
103,2024-08-17,200,3,,4.0,-347.14,,EUR,Expense,
104,2025-06-24,100,1,9.0,4.0,924.86,25.0,USD,Revenue,INV-250624-104
105,2025-06-24,200,3,,4.0,-278.12,,USD,Expense,
106,2025-06-24,210,2,,,-2690.44,,USD,Expense,
107,2023-02-24,100,2,11.0,2.0,5795.23,39.0,CAD,Revenue,INV-230224-107
108,2023-02-24,200,3,,2.0,-2398.75,,CAD,Expense,
109,2024-04-30,100,3,12.0,4.0,469.66,20.0,CAD,Revenue,INV-240430-109
110,2024-04-30,200,3,,4.0,-161.27,,CAD,Expense,
111,2025-04-28,100,6,16.0,1.0,1820.49,10.0,CAD,Revenue,INV-250428-111
112,2025-04-28,200,3,,1.0,-869.38,,CAD,Expense,
113,2024-04-17,110,2,13.0,3.0,22022.2,42.0,EUR,Revenue,INV-240417-113
114,2024-04-17,200,3,,3.0,-5507.76,,EUR,Expense,
115,2025-06-27,100,2,4.0,2.0,10153.48,44.0,CAD,Revenue,INV-250627-115
116,2025-06-27,200,3,,2.0,-4709.86,,CAD,Expense,
117,2023-12-11,100,6,9.0,2.0,371.91,3.0,CAD,Revenue,INV-231211-117
118,2023-12-11,200,3,,2.0,-184.79,,CAD,Expense,
119,2023-12-11,210,2,,,-851.82,,CAD,Expense,
120,2025-04-28,100,5,9.0,4.0,473.54,11.0,CAD,Revenue,INV-250428-120
121,2025-04-28,200,3,,4.0,-144.88,,CAD,Expense,
122,2024-07-19,100,2,2.0,1.0,423.84,2.0,CAD,Revenue,INV-240719-122
123,2024-07-19,200,3,,1.0,-250.74,,CAD,Expense,
124,2024-08-16,100,3,15.0,4.0,1070.28,36.0,CAD,Revenue,INV-240816-124
125,2024-08-16,200,3,,4.0,-365.94,,CAD,Expense,
126,2023-04-25,110,2,5.0,5.0,50919.59,47.0,CAD,Revenue,INV-230425-126
127,2023-04-25,200,3,,5.0,-15654.35,,CAD,Expense,
128,2024-08-25,100,6,19.0,4.0,93.32,3.0,CAD,Revenue,INV-240825-128
129,2024-08-25,200,3,,4.0,-25.07,,CAD,Expense,
130,2023-01-14,100,2,20.0,2.0,4641.15,21.0,CAD,Revenue,INV-230114-130
131,2023-01-14,200,3,,2.0,-2241.28,,CAD,Expense,
132,2024-06-19,100,5,15.0,4.0,1092.46,20.0,CAD,Revenue,INV-240619-132
133,2024-06-19,200,3,,4.0,-315.85,,CAD,Expense,
134,2025-07-02,110,2,17.0,5.0,6981.14,7.0,USD,Revenue,INV-250702-134
135,2025-07-02,200,3,,5.0,-1792.42,,USD,Expense,
136,2024-12-21,100,3,10.0,1.0,5750.62,26.0,CAD,Revenue,INV-241221-136
137,2024-12-21,200,3,,1.0,-2745.91,,CAD,Expense,
138,2023-08-13,110,5,20.0,3.0,19880.36,46.0,CAD,Revenue,INV-230813-138
139,2023-08-13,200,3,,3.0,-6806.66,,CAD,Expense,
140,2023-02-26,100,1,9.0,4.0,121.62,4.0,CAD,Revenue,INV-230226-140
141,2023-02-26,200,3,,4.0,-35.51,,CAD,Expense,
142,2024-05-25,100,2,4.0,4.0,94.95,2.0,USD,Revenue,INV-240525-142
143,2024-05-25,200,3,,4.0,-25.76,,USD,Expense,
144,2023-09-24,110,5,16.0,3.0,39079.35,43.0,USD,Revenue,INV-230924-144
145,2023-09-24,200,3,,3.0,-10517.14,,USD,Expense,
146,2025-11-30,100,2,20.0,1.0,3597.55,41.0,CAD,Revenue,INV-251130-146
147,2025-11-30,200,3,,1.0,-1869.05,,CAD,Expense,
148,2023-03-04,110,1,9.0,3.0,13882.89,34.0,EUR,Revenue,INV-230304-148
149,2023-03-04,200,3,,3.0,-3640.03,,EUR,Expense,
150,2025-01-27,110,5,19.0,3.0,5875.01,5.0,CAD,Revenue,INV-250127-150
151,2025-01-27,200,3,,3.0,-1646.8,,CAD,Expense,
152,2024-10-13,100,2,2.0,4.0,324.91,9.0,CAD,Revenue,INV-241013-152
153,2024-10-13,200,3,,4.0,-83.42,,CAD,Expense,
154,2024-05-31,110,4,13.0,5.0,11045.63,24.0,CAD,Revenue,INV-240531-154
155,2024-05-31,200,3,,5.0,-2900.07,,CAD,Expense,
156,2024-03-02,100,1,14.0,4.0,653.85,19.0,CAD,Revenue,INV-240302-156
157,2024-03-02,200,3,,4.0,-200.56,,CAD,Expense,
158,2023-11-16,100,1,10.0,4.0,2240.57,42.0,CAD,Revenue,INV-231116-158
159,2023-11-16,200,3,,4.0,-686.77,,CAD,Expense,
160,2023-10-14,110,4,17.0,3.0,13979.27,38.0,USD,Revenue,INV-231014-160
161,2023-10-14,200,3,,3.0,-3975.85,,USD,Expense,
162,2023-10-14,210,2,,,-936.92,,USD,Expense,
163,2025-03-27,100,1,4.0,2.0,680.43,5.0,CAD,Revenue,INV-250327-163
164,2025-03-27,200,3,,2.0,-308.39,,CAD,Expense,
165,2023-10-01,100,3,15.0,2.0,4832.1,30.0,CAD,Revenue,INV-231001-165
166,2023-10-01,200,3,,2.0,-2062.64,,CAD,Expense,
167,2025-09-04,100,4,16.0,4.0,451.11,10.0,CAD,Revenue,INV-250904-167
168,2025-09-04,200,3,,4.0,-113.09,,CAD,Expense,
169,2024-11-10,100,2,15.0,2.0,755.43,6.0,CAD,Revenue,INV-241110-169
170,2024-11-10,200,3,,2.0,-346.25,,CAD,Expense,
171,2024-03-13,100,5,1.0,1.0,5577.94,28.0,USD,Revenue,INV-240313-171
172,2024-03-13,200,3,,1.0,-3195.8,,USD,Expense,
173,2023-07-20,110,2,3.0,5.0,13311.67,34.0,CAD,Revenue,INV-230720-173
174,2023-07-20,200,3,,5.0,-3720.69,,CAD,Expense,
175,2025-01-30,100,1,4.0,4.0,357.97,6.0,CAD,Revenue,INV-250130-175
176,2025-01-30,200,3,,4.0,-104.44,,CAD,Expense,
177,2025-01-07,110,2,15.0,5.0,8528.14,16.0,USD,Revenue,INV-250107-177
178,2025-01-07,200,3,,5.0,-2484.54,,USD,Expense,
179,2024-05-31,110,1,19.0,5.0,11988.58,21.0,EUR,Revenue,INV-240531-179
180,2024-05-31,200,3,,5.0,-3325.53,,EUR,Expense,
181,2023-10-30,100,4,19.0,1.0,1615.75,12.0,CAD,Revenue,INV-231030-181
182,2023-10-30,200,3,,1.0,-862.09,,CAD,Expense,
183,2025-07-18,100,1,8.0,4.0,2120.81,40.0,USD,Revenue,INV-250718-183
184,2025-07-18,200,3,,4.0,-537.89,,USD,Expense,
185,2024-12-18,110,3,18.0,3.0,34386.85,47.0,USD,Revenue,INV-241218-185
186,2024-12-18,200,3,,3.0,-9898.67,,USD,Expense,
187,2023-06-30,100,4,6.0,2.0,3033.43,27.0,CAD,Revenue,INV-230630-187
188,2023-06-30,200,3,,2.0,-1413.64,,CAD,Expense,
189,2023-02-12,100,5,14.0,4.0,439.29,11.0,CAD,Revenue,INV-230212-189
190,2023-02-12,200,3,,4.0,-116.88,,CAD,Expense,
191,2025-05-04,110,4,9.0,3.0,41894.65,40.0,CAD,Revenue,INV-250504-191
192,2025-05-04,200,3,,3.0,-14406.72,,CAD,Expense,
193,2025-03-14,100,6,4.0,4.0,762.79,16.0,CAD,Revenue,INV-250314-193
194,2025-03-14,200,3,,4.0,-246.61,,CAD,Expense,
